0.1831578947,0.04135338346,-0.1760526316,0.1377443609,0.04842105263,0.2682706767,0.9615037594,0.6288721805,0.7690225564,0.8796992481,0.6595488722,0.8754887218,0.9254135338,0.967518797,0.9945864662,0.9993984962,0.222556391,0.710075188,0.2412030075,0.9993984962,1,0.9993984962,1,1,1,1,1,1,0.9993984962,1,1,1,1,1,1,0.9993984962,1,1,1,1,1,0.9993984962,1,0.6060150376,0.9987969925,1,0.8616541353,0.9572932331,0.3022556391,0.9843609023,1,0.9464661654,0.9993984962,0.9921804511,0.9993984962,0.9987969925,0.997593985,0.9993984962,0.9410526316,-0.0637593985,0.9933834586,1,0.9993984962,-0.1487969925,0.9621052632,0.9837593985,1,0.3738345865,-0.1804511278,-0.0854887218,-0.1316541353,0.1184962406,0.1590977444,0.937443609,0.8219548872,1,0.984962406,0.6721804511,0.6252631579,-0.0592481203,0.2511278195,-0.1487969925,-0.2271734023,-0.1935526316,-0.160075188,-0.1745488722,-0.2256484962,-0.1852631579,-0.07037593985,0.9470676692,0.01639097744,-0.1792857143,-0.2057518797,-0.2151033835,-0.2312881814,-0.2238956767,-0.1815789474,0.822556391,0.9993984962,0.7407518797,-0.04616541353,1,1,1,1,1,1,1,1,-0.2179229323,0.9963909774,-0.2315774789,-0.2318734581,-0.2318584792,-0.2318685385,-0.2318581121,-0.2318452626,-0.2318133224,-0.2318381403,-0.2317931303,-0.230568609,-0.231373649,-0.0830075188,-0.2307924107,-0.2060714286,0.1031578947,-0.1716917293,-0.2304617011,0.9933834586,0.9993984962,0.9993984962,0.9993984962,0.997593985,0.9993984962,0.9993984962,0.9993984962,0.9639097744,0.9927819549,0.9187969925,1,0.9837593985,0.9723308271,1,0.9939849624,0.9963909774,0.9903759398,0.9993984962,0.9031578947,1,0.9909774436,1,0.8351879699,1,0.9981954887,0.9987969925,1,0.9891729323,1,0.9993984962,1,1,1,0.9993984962,1,0.5115789474,0.9729323308,-0.22125,-0.2304182331,-0.2293656015,-0.2038157895,-0.1828195489,0.1714285714,1,1,0.9801503759,0.9969924812,-0.2314911302,-0.2318321928,-0.2318796992
0.565112782,0.144962406,-0.1917669173,0.9723308271,0.2231578947,0.3109774436,0.904962406,0.6445112782,0.8712781955,0.8357894737,0.9181954887,0.9482706767,0.9007518797,0.9578947368,0.9921804511,0.9981954887,0.2586466165,0.6186466165,0.2688721805,0.9693233083,1,0.9993984962,1,1,1,1,1,1,0.9993984962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4381954887,0.9963909774,1,0.9711278195,0.997593985,0.4688721805,0.8977443609,1,0.9903759398,1,0.9969924812,0.9993984962,0.9981954887,0.997593985,0.9939849624,0.9723308271,0.5657142857,0.9915789474,1,0.9669172932,0.0992481203,0.5993984962,0.9807518797,1,0.5115789474,-0.1778571429,-0.05518796992,-0.09330827068,-0.02135338346,0.7323308271,0.9542857143,0.9951879699,1,1,0.9139849624,0.1843609023,0.9320300752,0.4742857143,-0.08112781955,-0.2250469925,-0.1661654135,-0.1979135338,-0.1719924812,-0.2143045113,-0.2013721805,-0.2191635338,0.3359398496,-0.08511278195,-0.0615037594,-0.2208458647,-0.222406015,-0.2312200423,-0.2284328008,0.997593985,0.9993984962,0.9993984962,0.3633082707,0.9723308271,1,1,1,1,1,1,1,1,0.9987969925,0.9969924812,-0.2318192699,-0.2318723567,-0.2318620771,-0.2318668497,-0.2318540737,-0.2318430598,-0.231783071,-0.2318295495,-0.2317970219,-0.2090413534,-0.2315580945,-0.1716917293,-0.2309639333,-0.1545112782,0.4935338346,0.02932330827,-0.06586466165,0.9993984962,1,0.9987969925,0.997593985,0.9981954887,0.9993984962,0.9993984962,1,0.9927819549,0.9981954887,0.9969924812,1,0.9981954887,0.9819548872,1,0.9987969925,0.997593985,0.9987969925,0.9981954887,0.9681203008,1,0.937443609,0.9993984962,0.9314285714,1,0.9903759398,0.9987969925,1,1,1,0.9993984962,1,1,0.9993984962,1,1,0.984962406,0.9993984962,-0.225093985,-0.2284375,-0.2262922932,-0.2079135338,-0.1456390977,0.2781954887,1,0.9993984962,0.9897744361,0.997593985,-0.2297403665,-0.2318495213,-0.2318796992
0.2745864662,0.6793984962,-0.2258364662,0.8381954887,0.4454135338,0.3633082707,0.9091729323,0.7040601504,0.7882706767,0.8796992481,0.9314285714,0.9440601504,0.9332330827,0.9687218045,0.9915789474,0.997593985,0.5055639098,0.9109774436,0.3443609023,0.9711278195,1,0.9993984962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8941353383,0.9987969925,1,0.997593985,0.9969924812,0.950075188,0.837593985,0.9993984962,0.9873684211,0.9993984962,0.9951879699,0.9993984962,0.9981954887,0.9909774436,0.9843609023,0.9861654135,0.6721804511,0.8995488722,1,0.8664661654,0.3311278195,0.7509774436,0.9945864662,1,0.2691729323,-0.1831954887,-0.06827067669,-0.07067669173,-0.0637593985,0.8243609023,0.9639097744,0.9969924812,1,0.9993984962,0.8333834586,0.3593984962,0.3022556391,0.1302255639,-0.1412030075,-0.2250422932,-0.1210526316,-0.1830827068,-0.1479699248,-0.2022932331,-0.1963721805,-0.2060714286,0.142556391,0.03218045113,0.04842105263,-0.2123496241,-0.218768797,-0.2310191494,-0.2270253759,0.9981954887,1,0.9993984962,0.9121804511,0.4556390977,1,1,1,1,1,1,1,1,0.9957894737,0.9705263158,-0.2317931303,-0.2318693462,-0.2318612694,-0.2318642064,-0.2318473185,-0.2318388011,-0.2317970219,-0.2318374794,-0.2318133224,-0.2316130169,-0.2317412917,-0.07684210526,-0.2307577538,-0.1707894737,0.5163909774,-0.03714285714,-0.1315037594,0.9981954887,1,0.9987969925,0.9987969925,0.997593985,0.9987969925,0.9993984962,1,0.9867669173,0.9969924812,0.9927819549,0.9993984962,0.997593985,0.9915789474,1,0.9981954887,0.997593985,0.9993984962,0.9993984962,0.9837593985,0.9969924812,0.9452631579,0.9945864662,0.9458646617,0.9993984962,0.9729323308,0.9987969925,0.9993984962,1,1,0.9993984962,1,0.9987969925,0.997593985,0.9987969925,1,0.9951879699,1,-0.2256015038,-0.2282119361,-0.2290014098,-0.2106766917,-0.155112782,0.5193984962,1,0.9993984962,0.9873684211,0.9987969925,-0.2302138158,-0.2318588463,-0.2318796992
0.2330827068,0.645112782,-0.1940977444,0.8917293233,0.9163909774,0.7708270677,0.9013533835,0.7377443609,0.8881203008,0.9121804511,0.9254135338,0.9494736842,0.9584962406,0.9615037594,0.9909774436,0.9957894737,0.8754887218,0.9867669173,0.8201503759,0.9921804511,0.9987969925,0.9987969925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9993984962,1,0.9993984962,1,1,0.9981954887,1,0.9993984962,0.9993984962,0.9993984962,0.9993984962,0.9993984962,0.9993984962,0.9987969925,0.997593985,1,0.9723308271,1,0.6679699248,-0.01578947368,0.9861654135,0.9981954887,1,0.2508270677,-0.1622556391,-0.004511278195,0.01939849624,0.5873684211,0.9945864662,0.9993984962,0.9993984962,1,1,0.6030075188,0.1184962406,0.7996992481,-0.1094736842,-0.1357894737,-0.2298825188,-0.1735338346,-0.2044360902,-0.192481203,-0.2040413534,-0.2156015038,-0.149924812,-0.1743609023,0.1461654135,0.1494736842,-0.2294360902,-0.2281531955,-0.2313240132,-0.2307042998,0.9843609023,1,1,0.9873684211,0.9145864662,1,1,1,1,1,1,1,1,0.9993984962,0.142556391,-0.2318560562,-0.2318578184,-0.2318615631,-0.2318620771,-0.2318435738,-0.2318310914,-0.2316964286,-0.2318295495,-0.2318153049,-0.2317228618,-0.2317100858,-0.09105263158,-0.2291917293,-0.1177443609,0.5831578947,0.3690225564,-0.197387218,0.9963909774,1,0.9993984962,0.9993984962,0.9981954887,0.9981954887,0.9987969925,1,0.997593985,0.9993984962,0.9969924812,0.9993984962,0.9963909774,0.9879699248,1,0.9993984962,0.9993984962,0.9993984962,0.9981954887,0.9969924812,0.984962406,0.9530827068,0.9873684211,0.982556391,1,0.9981954887,0.9987969925,0.9993984962,0.9993984962,1,0.9987969925,1,0.9981954887,0.9969924812,0.9963909774,1,0.9987969925,0.9993984962,-0.2271146617,-0.2277067669,-0.2281766917,-0.2145206767,-0.2033082707,0.2652631579,0.9993984962,0.9903759398,0.9843609023,0.9993984962,-0.2288698308,-0.2318711084,-0.2318796992
0.003157894737,0.2836090226,-0.2315522204,0.9921804511,0.9759398496,0.9615037594,0.9801503759,0.9338345865,0.9603007519,0.9440601504,0.9819548872,0.9747368421,0.9765413534,0.982556391,0.9915789474,0.9957894737,0.9061654135,0.9927819549,0.8953383459,0.9909774436,0.9987969925,0.9987969925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9993984962,1,1,1,1,0.9987969925,1,0.9993984962,0.9993984962,1,0.9993984962,0.9993984962,0.9993984962,0.9993984962,0.9987969925,1,0.9969924812,0.9993984962,0.9193984962,0.4742857143,0.9951879699,0.9981954887,1,0.6523308271,-0.1426315789,0.4027067669,0.2505263158,0.9981954887,0.9993984962,1,0.9993984962,1,1,0.9861654135,0.569924812,0.9951879699,-0.07488721805,-0.07473684211,-0.2290648496,-0.1777443609,-0.1957894737,-0.1912406015,-0.1989849624,-0.2093984962,-0.02932330827,-0.05669172932,0.4117293233,0.5145864662,-0.229281015,-0.2290202068,-0.231357789,-0.2308417528,1,1,1,0.9993984962,0.9951879699,1,1,1,1,1,1,1,1,0.9993984962,0.7539849624,-0.2318430598,-0.2318537065,-0.2318600946,-0.2318564233,-0.2318303571,-0.2318192699,-0.2316686736,-0.2318078889,-0.2317931303,-0.2316845336,-0.2316585409,-0.05203007519,-0.2281508459,-0.07473684211,0.5163909774,0.5434586466,-0.004511278195,0.9987969925,1,0.9993984962,1,0.9987969925,0.9981954887,0.9993984962,0.9993984962,0.9987969925,0.9993984962,0.9981954887,0.9993984962,0.9981954887,0.9939849624,1,0.9993984962,0.9993984962,0.9993984962,0.997593985,0.9987969925,0.8682706767,0.9356390977,0.9879699248,0.9831578947,0.9993984962,0.9981954887,0.9987969925,0.9993984962,1,0.9993984962,0.9987969925,0.9993984962,0.9981954887,0.9957894737,0.9963909774,1,0.9987969925,0.9993984962,-0.2289379699,-0.2284680451,-0.2282918233,-0.2167669173,-0.2213533835,0.1377443609,0.9993984962,0.9933834586,0.9897744361,0.9987969925,-0.2276527256,-0.2318703008,-0.2318796992
0.8448120301,0.08812030075,-0.2202443609,0.9711278195,0.8941353383,0.8676691729,0.9723308271,0.9338345865,0.9566917293,0.9609022556,0.9416541353,0.9482706767,0.9621052632,0.9266165414,0.9789473684,0.9783458647,0.9278195489,0.9615037594,0.7606015038,0.9843609023,0.9987969925,0.9981954887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9993984962,1,1,1,1,0.997593985,0.9993984962,0.9981954887,0.9993984962,0.9993984962,0.9993984962,0.9993984962,0.9993984962,0.9987969925,0.9957894737,1,0.9897744361,0.9987969925,0.6282706767,0.2601503759,0.9266165414,0.969924812,0.9993984962,0.3302255639,-0.1652255639,0.1885714286,-0.007669172932,0.9482706767,0.9867669173,0.9993984962,0.9993984962,1,0.9993984962,0.9596992481,0.9115789474,0.9891729323,-0.1385714286,-0.0615037594,-0.2282142857,-0.1852631579,-0.1905263158,-0.1745112782,-0.1839097744,-0.1947368421,-0.001503759398,0.01338345865,0.5945864662,0.487518797,-0.228843985,-0.2295453477,-0.2313892152,-0.2306285244,0.9981954887,1,1,0.9867669173,0.9085714286,0.9993984962,1,1,1,1,1,1,1,0.9993984962,0.9061654135,-0.2317918086,-0.2318452626,-0.2318462905,-0.2318381403,-0.2318122944,-0.2317752144,-0.2317346834,-0.2317413651,-0.2317752144,-0.2316620653,-0.2316479676,-0.1845112782,-0.2312300282,-0.160037594,0.07729323308,0.6944360902,0.2240601504,0.997593985,1,0.9993984962,0.9993984962,0.9981954887,0.9945864662,0.9987969925,0.9993984962,0.9951879699,0.9987969925,0.9921804511,0.9993984962,0.9951879699,0.9789473684,1,0.9963909774,0.9987969925,0.9993984962,0.9987969925,0.9963909774,0.4171428571,0.7034586466,0.8393984962,0.7876691729,0.9987969925,0.9410526316,0.9987969925,0.9993984962,1,0.9957894737,0.997593985,0.9945864662,0.9909774436,0.9897744361,0.9939849624,1,0.9993984962,0.9993984962,-0.2268796992,-0.2289614662,-0.2239943609,-0.2116165414,-0.2151409774,0.1422556391,0.9963909774,0.965112782,0.982556391,0.9957894737,-0.2179229323,-0.231856203,-0.2318796992
0.3876691729,0.3163909774,-0.2180451128,0.9482706767,0.9398496241,0.9518796992,0.9957894737,0.9873684211,0.9957894737,0.9729323308,0.9633082707,0.9494736842,0.9831578947,0.9741353383,0.9777443609,0.9741353383,0.9873684211,0.9945864662,0.9783458647,0.9945864662,0.9987969925,0.9987969925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9993984962,0.9993984962,0.9993984962,0.9993984962,0.9993984962,0.9993984962,0.9981954887,0.9969924812,1,0.9963909774,0.9981954887,0.8911278195,0.1422556391,0.8484210526,0.9687218045,0.9993984962,0.3302255639,-0.1302255639,0.5476691729,0.2276691729,0.9927819549,0.997593985,0.9993984962,0.9993984962,1,0.9993984962,0.9777443609,0.762406015,0.9711278195,-0.1301503759,-0.07473684211,-0.2266306391,-0.2060902256,-0.2090413534,-0.2117105263,-0.2185620301,-0.2064849624,-0.01578947368,0.4363909774,0.6709774436,0.3443609023,-0.2229981203,-0.2307753759,-0.2316442963,-0.2303712406,0.9296240602,1,1,0.9530827068,0.7533834586,0.9993984962,1,1,1,1,1,1,1,1,0.9945864662,-0.2283764098,-0.2318333676,-0.2318483465,-0.2318318991,-0.231825511,-0.2317784451,-0.2316876175,-0.2316368069,-0.2316751351,-0.2315958353,-0.2316002408,0.001503759398,-0.2310714286,-0.1462406015,0.1070676692,0.8821052632,0.9266165414,0.9981954887,1,0.9993984962,0.9993984962,0.997593985,0.997593985,0.9987969925,0.9993984962,0.997593985,0.9969924812,0.9909774436,0.9993984962,0.9981954887,0.9969924812,1,0.9969924812,0.9981954887,0.9987969925,0.9993984962,0.9771428571,0.4881203008,0.5903759398,0.6745864662,0.6896240602,0.9933834586,0.9645112782,0.9963909774,0.9993984962,0.9993984962,0.9885714286,0.9909774436,0.9879699248,0.9903759398,0.9903759398,0.9807518797,1,1,0.9993984962,-0.01323308271,-0.2298284774,-0.2255639098,-0.2115413534,-0.09766917293,0.2369924812,0.9079699248,0.7696240602,0.9031578947,0.8935338346,-0.003609022556,-0.2318568638,-0.2318796992
0.1672180451,0.2330827068,-0.2006390977,0.9915789474,0.982556391,0.969924812,0.9969924812,0.9933834586,0.9969924812,0.9921804511,0.9338345865,0.8995488722,0.9795488722,0.9801503759,0.9861654135,0.9765413534,0.9921804511,0.9969924812,0.9909774436,0.9969924812,0.9987969925,0.9987969925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9993984962,0.9993984962,1,0.9993984962,0.9993984962,0.9993984962,0.9987969925,0.9969924812,1,0.9987969925,0.9987969925,0.9933834586,0.9386466165,0.9855639098,0.9897744361,0.9993984962,0.7630075188,-0.05218045113,0.9795488722,0.8141353383,0.9981954887,0.9969924812,0.9993984962,0.9993984962,1,1,0.997593985,0.9915789474,0.997593985,0.02270676692,-0.1127819549,-0.2275234962,-0.2195582707,-0.2242528195,-0.2233881579,-0.2257471805,-0.2079887218,0.1067669173,0.8917293233,0.8676691729,0.4688721805,-0.2191917293,-0.230568609,-0.2315958353,-0.2284304511,0.9951879699,1,1,0.9939849624,0.9735338346,0.9993984962,1,1,1,1,1,1,1,1,0.9927819549,-0.1968796992,-0.2318143503,-0.2318435738,-0.2318183153,-0.2318173608,-0.2317800605,-0.2316876175,-0.2316585409,-0.2316719044,-0.2314917176,-0.2314188792,0.4935338346,-0.2293139098,-0.142406015,0.1888721805,0.842406015,0.9542857143,0.997593985,1,1,0.9993984962,0.997593985,0.997593985,0.9993984962,0.9993984962,0.9981954887,0.997593985,0.9921804511,0.9993984962,0.9981954887,0.997593985,1,0.9951879699,0.9969924812,0.9981954887,0.9993984962,0.9717293233,0.565112782,0.7106766917,0.8237593985,0.7960902256,0.9933834586,0.9873684211,0.9915789474,0.9987969925,0.9987969925,0.984962406,0.9873684211,0.9861654135,0.9891729323,0.9867669173,0.9855639098,1,0.9993984962,0.9987969925,-0.004661654135,-0.2304664004,-0.2258928571,-0.2095112782,-0.01954887218,0.317593985,0.9230075188,0.744962406,0.9284210526,0.8628571429,0.08872180451,-0.2317922492,-0.2318796992
0.5386466165,0.09533834586,0.997593985,0.9891729323,0.9590977444,0.902556391,0.9897744361,0.9687218045,0.9681203008,0.9837593985,0.9230075188,0.8923308271,0.9681203008,0.9837593985,0.9861654135,0.9885714286,0.9957894737,0.997593985,0.9933834586,0.9969924812,0.9987969925,0.9993984962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9993984962,0.9993984962,1,1,1,0.9993984962,0.9993984962,0.9981954887,1,0.9987969925,0.9993984962,0.9969924812,0.9957894737,0.997593985,0.9951879699,0.9993984962,0.9163909774,0.2327819549,0.9987969925,0.9963909774,0.9993984962,0.9987969925,0.9993984962,0.9993984962,1,1,0.9993984962,0.997593985,0.9987969925,0.7912781955,0.1930827068,-0.2168045113,-0.2204699248,-0.2163345865,-0.2040413534,-0.2181484962,-0.1194736842,0.6830075188,0.9945864662,0.984962406,0.8598496241,-0.2004699248,-0.2265460526,-0.231479382,-0.2145676692,0.9987969925,1,1,0.9981954887,0.9957894737,1,1,1,1,1,1,1,1,1,0.9981954887,0.02902255639,-0.2317497357,-0.2318435738,-0.2318229411,-0.2318229411,-0.2317816024,-0.2317228618,-0.2316550164,-0.2316964286,-0.2314262218,-0.2311436795,0.8381954887,-0.2140131579,-0.1127819549,0.3888721805,0.9452631579,0.9891729323,0.9987969925,1,1,0.9993984962,0.9987969925,0.9987969925,0.9993984962,0.9993984962,0.9981954887,0.9981954887,0.9957894737,0.9993984962,0.9987969925,0.9981954887,1,0.997593985,0.9981954887,0.9987969925,0.9993984962,0.984962406,0.7010526316,0.8393984962,0.9097744361,0.8544360902,0.9927819549,0.997593985,0.9933834586,0.9987969925,0.9993984962,0.9927819549,0.9915789474,0.9909774436,0.9915789474,0.9909774436,0.9885714286,1,0.9987969925,0.997593985,0.09112781955,-0.2305709586,-0.2288980263,-0.1780075188,0.04796992481,0.4273684211,0.9398496241,0.8159398496,0.9584962406,0.8478195489,0.3798496241,-0.2317779312,-0.2318796992
0.3930827068,0.003759398496,0.9927819549,0.9993984962,0.9939849624,0.9729323308,0.9957894737,0.9795488722,0.9777443609,0.9867669173,0.9398496241,0.9332330827,0.9783458647,0.9903759398,0.9951879699,0.9921804511,0.9963909774,0.9981954887,0.9957894737,0.9969924812,0.9987969925,0.9993984962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9993984962,0.9993984962,1,1,0.9993984962,0.9993984962,0.9987969925,0.997593985,1,0.9981954887,0.9987969925,0.9951879699,0.9903759398,0.9963909774,0.9903759398,0.9993984962,0.8803007519,0.2421052632,0.9993984962,0.9981954887,0.9993984962,0.9987969925,0.9993984962,0.9993984962,1,1,0.9993984962,0.9981954887,0.9993984962,0.8736842105,0.2884210526,-0.2008834586,-0.2143045113,-0.2018045113,-0.1717669173,-0.2008834586,-0.02947368421,0.7443609023,0.9939849624,0.9801503759,0.8309774436,-0.1817293233,-0.221325188,-0.2311883224,-0.1866165414,0.9987969925,1,1,0.9981954887,0.9933834586,1,1,1,1,1,1,1,1,1,0.9981954887,0.1584962406,-0.2316783658,-0.231841885,-0.2318288152,-0.2318211055,-0.2317860814,-0.2317930569,-0.2316442963,-0.2317047991,-0.23125,-0.2311436795,0.7834586466,-0.2165695489,-0.1160902256,0.4508270677,0.9139849624,0.9861654135,0.9981954887,1,1,0.9993984962,0.9981954887,0.9987969925,0.9993984962,0.9993984962,0.9981954887,0.9981954887,0.9951879699,0.9993984962,0.9987969925,0.9981954887,1,0.9969924812,0.9981954887,0.9987969925,0.9993984962,0.9813533835,0.6078195489,0.7768421053,0.8676691729,0.7714285714,0.9915789474,0.997593985,0.9927819549,0.9987969925,0.9987969925,0.9897744361,0.9915789474,0.9903759398,0.9897744361,0.9933834586,0.9939849624,1,0.9987969925,0.997593985,0.0622556391,-0.2303019267,-0.2288980263,-0.162593985,0.0245112782,0.3783458647,0.9326315789,0.794887218,0.9452631579,0.8057142857,0.2114285714,-0.2318401962,-0.2318796992
