0.08444560193,0.003060095058,-0.03353082883,0.07871606224,0.05488638583,0.1874470994,0.9177029755,0.2431798945,0.4369425093,0.7046682727,0.636955531,0.9624975584,0.9854157172,0.9921869913,0.9973956638,0.9984373983,0.1013737874,0.3080278664,0.1082752783,0.9942704603,1,0.9994791328,1,1,1,1,1,1,0.8572823752,0.2666189205,1,1,0.9994791328,1,1,1,1,1,1,1,1,1,1,1,0.9994791328,0.7729018816,0.9906243896,1,0.8374894199,0.9739566378,0.2134904616,0.9036395599,1,0.9718731688,1,0.9953121948,0.9994791328,0.9994791328,0.9963539293,0.9932287258,0.72029429,0.01888143759,0.889055277,0.09043557523,0.06523862231,0.7025848037,0.8520737027,-0.0562292467,0.1084054951,0.1585389674,0.9150986392,-0.02321114656,-0.04730125659,0.03600494824,-0.001953252165,0.002148577381,-0.02871280682,0.424702129,0.2007292141,1,0.5812227359,0.7025848037,0.3877205547,0.1564554984,0.320007813,-0.01149163357,-0.05638387916,-0.02695487987,0.007357249821,-0.04336219806,-0.04438765545,-0.01621199297,0.09746728303,0.9036395599,-0.008138550687,-0.05902483886,-0.06474623999,-0.06461805782,-0.06664563784,-0.06474522267,-0.05959860668,0.9541636825,0.9994791328,0.8020704473,0.1315840875,1,1,1,1,1,1,1,1,0.4653297741,0.9989582655,-0.06662001412,-0.06673109262,-0.0667264511,-0.06672784992,-0.06672244541,-0.06670674055,-0.06665244116,-0.06668766582,-0.06667768338,-0.06525489941,-0.06516028876,0.7031056709,-0.06536680448,-0.02321114656,0.2575037437,0.3676671658,-0.0544631812,0.9890617879,1,0.9984373983,0.9984373983,0.9760401068,0.9994791328,0.9994791328,0.9994791328,0.9874991861,0.9869783189,0.9609349567,0.9994791328,0.9770818413,0.8536363044,1,0.9932287258,0.995833062,0.9916661241,0.9963539293,0.6312259913,0.9994791328,0.9901035224,1,0.9557262843,0.9994791328,0.997916531,0.9984373983,1,0.9682270981,1,0.9989582655,1,1,1,0.9994791328,1,0.4575167654,0.93384986,-0.0657676281,-0.0665538884,-0.06621016179,-0.06175939189,-0.05626993945,0.0675174165,1,1,0.9927078586,0.9968747965,-0.06670737638,-0.0667163415,-0.06673611563
0.4905918354,0.02773618074,-0.04108340387,0.931766391,0.161533954,0.3189660785,0.8895761443,0.2895370792,0.6494563448,0.7942574386,0.957288886,0.9895826551,0.9838531154,0.9932287258,0.9963539293,0.9984373983,0.1423920828,0.2739110619,0.1423920828,0.9307246566,1,0.9994791328,1,1,0.9994791328,1,1,1,0.4627254379,0.1169998047,0.9994791328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1641382903,0.9932287258,1,0.9885409206,0.9984373983,0.6609154242,0.9713523016,1,0.9994791328,0.9994791328,0.995833062,0.9994791328,0.9973956638,0.9994791328,0.9869783189,0.8880135425,0.7291490331,0.9687479654,0.1504655251,0.267660655,0.722377759,0.4864248975,-0.01910931701,0.02923367407,0.09499316362,0.9880200534,-0.01230548864,-0.04845693079,0.02897324045,0.005989973306,0.02265772511,0.01530047529,0.2468259652,0.722377759,1,0.9208281789,0.8791587994,0.3236538837,0.9947913276,0.2825053714,0.03489810535,-0.05572465655,-0.03502832216,-0.02509929032,-0.04300410183,-0.04666644964,-0.0355003581,-0.01767693209,0.02793150596,0.0485708705,-0.03356338303,-0.06548990006,-0.06540953187,-0.06665244116,-0.06520912006,0.9458298066,0.9994791328,0.9942704603,0.3046422293,0.6869587864,1,1,1,1,1,1,1,1,0.9994791328,0.9994791328,-0.06671494268,-0.06673147412,-0.06672880365,-0.06672498871,-0.0667206651,-0.06669783901,-0.06663037806,-0.0666891918,-0.0666891918,-0.05078455629,-0.06626967495,0.5530959047,-0.06574931636,0.1706491308,0.5119473924,0.4372029429,0.57288886,0.9994791328,1,0.9968747965,0.9942704603,0.9796861775,0.9989582655,0.9994791328,0.9994791328,0.997916531,0.9989582655,0.997916531,0.9994791328,0.9953121948,0.9598932222,1,0.9973956638,0.9973956638,0.997916531,0.9963539293,0.8614493131,1,0.8937430822,0.9989582655,0.9864574517,0.9994791328,0.980727912,0.997916531,0.9994791328,1,1,0.9989582655,1,0.9994791328,0.997916531,0.9994791328,1,0.9869783189,0.9994791328,-0.0658541002,-0.06636326828,-0.06579967364,-0.06136874145,-0.04874991861,0.1761182369,1,0.9994791328,0.9953121948,0.997916531,-0.06662084069,-0.06673198277,-0.06673611563
0.2900579465,0.4161078195,-0.05126473078,0.6572693535,0.3194869458,0.3739175728,0.9364541962,0.3236538837,0.4655902077,0.9249951169,0.9635392929,0.9859365844,0.9838531154,0.9937495931,0.9947913276,0.997916531,0.2963083534,0.6062243636,0.1532000781,0.9479132756,0.9994791328,0.9994791328,1,1,1,1,1,1,0.7859235627,0.1218178267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9150986392,0.9989582655,1,0.9989582655,0.9989582655,0.9911452569,0.9723940361,1,0.9994791328,0.9994791328,0.9973956638,0.9994791328,0.9989582655,0.9968747965,0.9708314343,0.9447880721,0.7791522886,0.9557262843,0.6077869653,0.3314668924,0.6083078325,0.8119669249,0.167784361,0.09746728303,0.2033335504,0.997916531,0.0201184973,-0.0426460056,0.05670942119,0.01855589557,0.0201184973,0.1041083404,0.2788593007,0.9088482323,1,0.871866658,0.784360961,0.5567419754,0.3470929097,0.2642750179,0.07884627905,-0.05827202292,-0.004590142587,0.007357249821,-0.03600494824,-0.03865811576,-0.02324370076,0.1017644378,0.003190311869,0.170518914,0.08262256657,-0.06518572173,-0.06458346898,-0.06664563784,-0.06595532343,0.997916531,1,0.997916531,0.8854092063,0.07233543851,1,1,1,1,1,1,1,1,0.9994791328,0.9989582655,-0.06671100057,-0.06673083829,-0.06672969381,-0.06672835858,-0.06672549737,-0.06671176356,-0.06666782811,-0.0666953593,-0.06670120888,-0.06648242175,-0.06661626276,0.6504980793,-0.06536680448,0.08483625236,0.6317468585,0.3838140504,0.4411094472,0.997916531,1,0.9984373983,0.997916531,0.9406211342,0.9989582655,0.9994791328,0.9994791328,0.9963539293,0.9994791328,0.9963539293,0.9994791328,0.9963539293,0.9885409206,1,0.9984373983,0.997916531,0.9989582655,0.9989582655,0.9619766912,0.9984373983,0.9442672049,0.9916661241,0.9916661241,0.9994791328,0.9729149033,0.997916531,0.9994791328,0.9994791328,1,0.9984373983,0.9994791328,0.9973956638,0.9932287258,0.9942704603,1,0.9968747965,1,-0.06593294241,-0.0663454652,-0.06601788853,-0.06066068754,-0.05131356208,0.3983983332,1,0.9994791328,0.9916661241,0.9984373983,-0.06662764401,-0.06673344517,-0.06673611563
0.2038544176,0.4999674458,-0.05196464614,0.8395728889,0.8864509408,0.7385246435,0.9088482323,0.4869457647,0.7583175988,0.9255159841,0.9578097532,0.9906243896,0.9921869913,0.9953121948,0.9947913276,0.9973956638,0.7296699004,0.889055277,0.5385116219,0.9880200534,0.9994791328,0.9994791328,1,1,1,1,1,1,0.9906243896,0.9984373983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9994791328,1,1,1,1,0.9994791328,1,1,0.9994791328,0.9994791328,0.9994791328,0.9994791328,0.9994791328,0.9984373983,0.997916531,1,0.9927078586,0.8885344098,0.9302037893,0.4119408816,0.3710528029,0.05514681945,0.2788593007,0.3390194674,0.9953121948,0.0319682271,-0.0320333355,0.04538055863,0.02767107234,0.05677452959,0.2233869393,0.9197864444,0.9874991861,1,0.8885344098,0.8473858975,0.2004687805,0.4994465786,0.06738719969,0.253857673,-0.06142571131,-0.01696073963,-0.0130867895,-0.03598867114,-0.0390813204,-0.03821863403,0.2007292141,-0.02695487987,0.1352301582,0.2861514422,-0.06620812716,-0.06595583209,-0.06663362076,-0.06623966404,0.9947913276,1,1,0.9796861775,0.8895761443,1,1,1,1,1,1,1,1,1,0.9890617879,-0.06672460721,-0.06672498871,-0.06672956664,-0.06672657827,-0.06672365348,-0.06671138207,-0.06654155341,-0.06665873582,-0.06667679323,-0.06650874487,-0.06641057361,0.5489289667,-0.0414740543,0.09108665929,0.7947783059,0.4911127026,0.06211341884,0.9989582655,1,0.9994791328,0.9994791328,0.9947913276,0.9973956638,0.9994791328,0.9994791328,0.9984373983,0.9994791328,0.997916531,0.9994791328,0.997916531,0.9895826551,1,0.997916531,0.9994791328,0.9994791328,0.9989582655,0.9973956638,0.9656227619,0.8921804805,0.9718731688,0.9906243896,0.9994791328,0.9901035224,0.9984373983,0.9989582655,0.9994791328,0.9994791328,0.997916531,0.9994791328,0.9963539293,0.9854157172,0.9843739827,1,0.9989582655,0.9994791328,-0.06593243375,-0.06620202324,-0.06593395973,-0.06248779217,-0.06034735334,0.2689628231,0.9994791328,0.9916661241,0.9906243896,0.9994791328,-0.06635309509,-0.06673458965,-0.06673611563
0,0.1378344944,-0.06609113549,0.9874991861,0.9770818413,0.9734357706,0.9895826551,0.8791587994,0.9645810274,0.9692688326,0.9942704603,0.9947913276,0.9947913276,0.995833062,0.995833062,0.9973956638,0.8218634026,0.9427046032,0.6437268051,0.9848948499,0.9989582655,0.9994791328,1,1,1,1,1,1,0.9963539293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9994791328,1,1,1,1,0.9994791328,0.9994791328,0.9994791328,0.9994791328,0.9989582655,1,0.9984373983,0.9671853636,0.9937495931,0.9265577186,0.8614493131,0.1327560388,0.3877205547,0.7312325021,0.9994791328,0.1130933003,-0.02122534019,0.1823686438,0.06543394752,0.3590728563,0.4622045706,0.9994791328,0.9994791328,1,0.9817696465,0.976560974,0.4702780129,0.9453089394,0.08470603555,0.320007813,-0.06023341363,-0.007259587213,-0.008984959958,-0.03307506999,-0.03644442998,-0.02695487987,0.2330229833,0.0106777785,0.1676541442,0.3793866788,-0.0662401727,-0.06587902451,-0.06659814177,-0.06625492382,0.9994791328,1,1,0.9994791328,0.997916531,1,1,1,1,1,1,1,1,1,0.9973956638,-0.06671831255,-0.06672511587,-0.06672912157,-0.06672498871,-0.06672155526,-0.06670852086,-0.06657741389,-0.06663037806,-0.06665873582,-0.06651917239,-0.06625492382,0.2265121427,-0.03595611693,0.07689302689,0.6895631226,0.5525750374,0.424702129,0.9994791328,1,0.9994791328,1,0.9989582655,0.9973956638,0.9994791328,0.9994791328,0.9994791328,0.9994791328,0.9984373983,0.9994791328,0.9989582655,0.9947913276,1,0.9989582655,0.9994791328,0.9994791328,0.9994791328,0.9989582655,0.8708249235,0.8708249235,0.9781235758,0.9901035224,0.9994791328,0.9963539293,0.9984373983,0.9989582655,0.9994791328,0.9994791328,0.997916531,0.9989582655,0.995833062,0.9901035224,0.9833322482,1,0.9989582655,0.9994791328,-0.06612012908,-0.06630044884,-0.06600517205,-0.06298424377,-0.06444714825,0.1047594244,0.9989582655,0.9932287258,0.9927078586,0.9968747965,-0.06609418745,-0.06673319084,-0.06673611563
0.7228986262,0.0675174165,-0.06294558565,0.931766391,0.869783189,0.873950127,0.9802070447,0.8260303405,0.9598932222,0.9692688326,0.9776027085,0.9901035224,0.9921869913,0.9932287258,0.9921869913,0.9864574517,0.8760335959,0.8650953838,0.5015300475,0.9494758773,0.9994791328,0.9989582655,1,0.9994791328,0.9994791328,1,1,1,0.9838531154,0.9994791328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9994791328,0.9994791328,0.9994791328,0.9994791328,0.9994791328,0.9994791328,0.9994791328,0.9994791328,0.997916531,0.9953121948,1,0.9963539293,0.8989517547,0.9218699134,0.7380037763,0.7442541832,0.2298977798,0.1913536038,0.3871996875,0.9916661241,0.1130933003,-0.006348069536,0.1823686438,0.06009505827,0.3314668924,0.1976040107,0.9833322482,0.9984373983,1,0.8473858975,0.9312455238,0.8416563578,0.9583306205,0.03919526011,0.2934435836,-0.05902483886,-0.0008138550687,-0.0154306921,-0.02640145843,-0.03255420275,-0.0225600625,0.2069796211,0.01171951299,0.1882284003,0.3554267856,-0.06604789944,-0.06586579937,-0.06658695126,-0.06617353832,0.9989582655,1,1,0.997916531,0.9791653102,1,1,1,1,1,1,1,1,1,0.997916531,-0.06667679323,-0.06672225466,-0.06672594244,-0.06672085585,-0.06671882121,-0.06669720319,-0.06659152919,-0.06662179443,-0.06668207057,-0.06650874487,-0.06626967495,0.05026368904,-0.06081125073,0.007422358226,0.2267725763,0.634872062,0.6895631226,0.9989582655,1,0.9994791328,0.9994791328,0.997916531,0.9916661241,0.9989582655,0.9994791328,0.997916531,0.997916531,0.9942704603,0.9994791328,0.9963539293,0.980727912,1,0.9921869913,0.9994791328,0.9994791328,0.9989582655,0.9963539293,0.4041278729,0.6416433362,0.7989452438,0.8301972785,0.9989582655,0.9369750635,0.9984373983,0.9989582655,0.9994791328,0.9984373983,0.9968747965,0.9916661241,0.9812487792,0.9869783189,0.9624975584,1,0.9994791328,0.9994791328,-0.06563741129,-0.06626535134,-0.0653515447,-0.06235350609,-0.06134839508,0.1576274497,0.9963539293,0.9776027085,0.9921869913,0.9911452569,-0.06473708412,-0.06673160128,-0.06673611563
0.2819845042,0.1591900514,-0.03875577837,0.8666579855,0.9249951169,0.9723940361,0.9973956638,0.9859365844,0.9968747965,0.9781235758,0.9921869913,0.9942704603,0.9953121948,0.9953121948,0.9927078586,0.9906243896,0.9906243896,0.9916661241,0.9640601602,0.995833062,0.9994791328,0.9994791328,1,1,1,1,1,1,0.9989582655,0.9994791328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9994791328,0.9994791328,1,1,0.9994791328,0.9994791328,0.9984373983,0.9989582655,1,0.9989582655,0.9859365844,0.9942704603,0.9989582655,0.997916531,0.3554267856,0.2788593007,0.4244416954,0.9895826551,0.2679210886,0.03932547692,0.7947783059,0.2067191874,0.8885344098,0.7499837229,0.9989582655,0.9994791328,1,0.9343707273,0.9536428153,0.8281138095,0.9677062309,0.04375284849,0.3049026629,-0.05520378931,-0.01464939124,0.002148577381,-0.0320333355,-0.03501204506,0.01178462139,0.3593332899,0.09095644248,0.2397942574,0.3161013087,-0.06604739078,-0.06643015699,-0.06666992633,-0.06647034109,0.9645810274,1,1,0.9833322482,0.9432254704,1,1,1,1,1,1,1,1,1,0.9989582655,-0.02933133668,-0.06671856688,-0.06672657827,-0.06671716807,-0.06671494268,-0.06668842881,-0.06654460536,-0.06649412091,-0.06664703665,-0.06654460536,-0.06633071408,0.03782798359,-0.06204424116,0.0106777785,0.2298977798,0.8807214011,0.9885409206,0.9994791328,1,1,0.9994791328,0.9973956638,0.997916531,0.9994791328,0.9994791328,0.9989582655,0.997916531,0.9953121948,0.9994791328,0.9989582655,0.997916531,1,0.9963539293,0.9989582655,0.9994791328,0.9994791328,0.9666644964,0.2642750179,0.5520541702,0.6531024155,0.7729018816,0.9953121948,0.957288886,0.997916531,0.9989582655,0.9994791328,0.9947913276,0.9911452569,0.9838531154,0.9843739827,0.9869783189,0.9348915945,1,1,0.9994791328,0.03470278013,-0.06639633114,-0.06553466209,-0.06169021421,-0.01709095644,0.3447490071,0.9729149033,0.8593658441,0.9718731688,0.8208216681,-0.02044403933,-0.06673210994,-0.06673611563
0.08691972134,0.1041083404,-0.04762679862,0.9802070447,0.9864574517,0.9854157172,0.9984373983,0.9932287258,0.9973956638,0.9947913276,0.9911452569,0.9921869913,0.9953121948,0.995833062,0.9953121948,0.9906243896,0.9953121948,0.9963539293,0.9927078586,0.997916531,0.9994791328,0.9994791328,1,1,1,1,1,1,0.9994791328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9994791328,0.9994791328,1,1,1,0.9994791328,0.9994791328,0.9989582655,1,0.9994791328,0.9968747965,0.9989582655,0.9994791328,0.9994791328,0.9890617879,0.9197864444,0.959372355,0.9994791328,0.6682075656,0.1430431669,0.9973956638,0.7281072987,0.995833062,0.9614558239,0.9994791328,1,1,0.9989582655,0.9973956638,0.995833062,0.9989582655,0.4536102611,0.3793866788,-0.04870108731,-0.0130867895,-0.006348069536,-0.02513184452,-0.03452373201,0.1455172863,0.7557132626,0.8286346767,0.7895696334,0.7645680057,-0.06516130607,-0.06625492382,-0.0666645854,-0.06483576405,0.9989582655,1,1,0.9989582655,0.997916531,1,1,1,1,1,1,1,1,1,0.9989582655,0.3153200078,-0.06668772941,-0.06672365348,-0.06670807578,-0.06670534174,-0.06667297828,-0.06654460536,-0.06648242175,-0.06661817023,-0.06647847964,-0.065891741,0.4994465786,-0.03595611693,0.02662933785,0.3676671658,0.9484341428,0.9932287258,0.9989582655,1,1,0.9994791328,0.997916531,0.9984373983,0.9994791328,0.9994791328,0.9994791328,0.9984373983,0.9963539293,0.9994791328,0.9989582655,0.9984373983,1,0.9963539293,0.9989582655,0.9994791328,0.9994791328,0.9796861775,0.4244416954,0.7723810144,0.8838466046,0.9072856306,0.997916531,0.9927078586,0.9968747965,0.9989582655,0.9994791328,0.995833062,0.9901035224,0.9880200534,0.9885409206,0.9843739827,0.9364541962,1,0.9994791328,0.9994791328,0.05163096556,-0.06642634205,-0.06563944593,-0.06024969074,0.03307506999,0.4588189335,0.9739566378,0.8708249235,0.9729149033,0.7645680057,0.005534214467,-0.06672136451,-0.06673611563
0.4202747575,0.0710332704,0.9609349567,0.9838531154,0.9734357706,0.9515593463,0.9916661241,0.9265577186,0.9526010808,0.9776027085,0.9828113809,0.9895826551,0.9953121948,0.9968747965,0.9953121948,0.9953121948,0.997916531,0.997916531,0.9953121948,0.997916531,0.9989582655,0.9994791328,1,1,1,1,1,1,0.9994791328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9994791328,0.9994791328,1,0.9994791328,0.9984373983,0.9994791328,0.9994791328,0.9994791328,0.9994791328,0.9989582655,0.997916531,1,0.9499967446,0.4580376327,1,0.9984373983,0.9994791328,0.9989582655,0.9994791328,1,1,0.9994791328,0.9994791328,0.9984373983,0.9994791328,0.9275994531,0.6749788398,-0.008984959958,-0.01910931701,0.03782798359,0.06204831044,-0.01227293444,0.564554984,0.9354124617,0.995833062,0.9927078586,0.9869783189,-0.06356004623,-0.06554585259,-0.06666115195,-0.04726870239,0.9994791328,1,1,0.9994791328,0.9989582655,1,1,1,1,1,1,1,1,1,0.9994791328,0.9135360375,-0.06647847964,-0.06672441647,-0.06671176356,-0.06671214506,-0.06669402407,-0.06660653465,-0.0665748706,-0.06666115195,-0.06654460536,-0.06609876538,0.6859170519,0.02272283352,0.07311673937,0.6124747705,0.9874991861,0.9973956638,0.9989582655,1,1,0.9994791328,0.9989582655,0.9989582655,0.9994791328,0.9994791328,0.9994791328,0.9989582655,0.997916531,0.9994791328,0.9989582655,0.9994791328,1,0.9973956638,0.9989582655,0.9994791328,0.9994791328,0.9854157172,0.528094277,0.8749918614,0.9270785858,0.9322872583,0.997916531,0.9984373983,0.9973956638,0.9989582655,0.9994791328,0.997916531,0.9947913276,0.9906243896,0.9906243896,0.9895826551,0.9588514877,1,0.9994791328,0.9984373983,0.1616641708,-0.06631214801,-0.06605959861,-0.04339475226,0.1149163357,0.7515463246,0.9838531154,0.9135360375,0.9718731688,0.7781105541,0.1448662022,-0.06671863047,-0.06673611563
0.2858910085,0.003060095058,0.995833062,0.9994791328,0.9968747965,0.9890617879,0.9973956638,0.9526010808,0.9484341428,0.9911452569,0.9895826551,0.9942704603,0.995833062,0.9973956638,0.9968747965,0.9963539293,0.9973956638,0.9984373983,0.9973956638,0.997916531,0.9994791328,0.9994791328,1,1,1,1,1,1,0.9994791328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9994791328,0.9994791328,1,1,1,0.9994791328,0.9994791328,0.9994791328,1,0.9994791328,0.997916531,0.9994791328,0.9994791328,0.9994791328,0.9989582655,0.997916531,0.9968747965,1,0.959372355,0.4994465786,1,0.9994791328,0.9994791328,0.9984373983,0.9994791328,1,1,0.9994791328,0.9994791328,0.9989582655,0.9994791328,0.9713523016,0.7999869783,0.05351910932,0.002148577381,0.08691972134,0.1403086138,0.03489810535,0.5609089133,0.9432254704,0.9942704603,0.9932287258,0.9859365844,-0.0615925516,-0.06511044013,-0.06661054034,-0.03092649261,0.9994791328,1,1,0.9994791328,0.9989582655,1,1,1,1,1,1,1,1,1,0.9994791328,0.8937430822,-0.06651573894,-0.06672327198,-0.06670807578,-0.066710174,-0.06669268883,-0.06664563784,-0.06659597996,-0.06666344092,-0.06648636386,-0.06606824582,0.5489289667,-0.02571782017,0.05019858064,0.5932026825,0.9729149033,0.9947913276,0.9989582655,1,1,0.9994791328,0.9984373983,0.9984373983,0.9994791328,0.9994791328,0.9989582655,0.9989582655,0.9968747965,0.9994791328,0.9989582655,0.9989582655,1,0.9968747965,0.9989582655,0.9989582655,0.9994791328,0.9776027085,0.4450159516,0.8093625887,0.8958265512,0.8666579855,0.9953121948,0.9947913276,0.9937495931,0.9984373983,0.9989582655,0.9937495931,0.9901035224,0.9828113809,0.9822905137,0.9906243896,0.9796861775,1,0.9984373983,0.9973956638,0.1478611889,-0.06624831125,-0.06592022593,-0.03997656097,0.06328537014,0.5155934631,0.9687479654,0.8317598802,0.9604140895,0.7447750505,0.1173904551,-0.06672810425,-0.06673611563
