scope	cohort	prompt_id	factor	n	male_n	female_n	unknown_n	ambiguous_n	target_success_rate	male_rate	female_rate	male_to_female_ratio
cohort_prompt	asthma	5	2.0	35	29	5	1	0	0.8285714285714286	0.8285714285714286	0.14285714285714285	5.8
cohort_prompt	asthma	5	3.0	35	28	7	0	0	0.8	0.8	0.2	4.0
cohort_prompt	asthma	5	4.0	35	30	5	0	0	0.8571428571428571	0.8571428571428571	0.14285714285714285	6.0
cohort_prompt	asthma	5	5.0	35	22	13	0	0	0.6285714285714286	0.6285714285714286	0.37142857142857144	1.6923076923076923
cohort_prompt	asthma	6	0.0	35	27	8	0	0	0.7714285714285715	0.7714285714285715	0.22857142857142856	3.375
cohort_prompt	asthma	6	1.0	35	26	8	1	0	0.7428571428571429	0.7428571428571429	0.22857142857142856	3.25
cohort_prompt	asthma	6	2.0	35	32	3	0	0	0.9142857142857143	0.9142857142857143	0.08571428571428572	10.666666666666666
cohort_prompt	asthma	6	3.0	35	27	8	0	0	0.7714285714285715	0.7714285714285715	0.22857142857142856	3.375
cohort_prompt	asthma	6	4.0	35	30	5	0	0	0.8571428571428571	0.8571428571428571	0.14285714285714285	6.0
cohort_prompt	asthma	6	5.0	35	26	9	0	0	0.7428571428571429	0.7428571428571429	0.2571428571428571	2.888888888888889
cohort_prompt	asthma	7	0.0	35	0	29	6	0	0.0	0.0	0.8285714285714286	0.0
cohort_prompt	asthma	7	1.0	35	0	30	5	0	0.0	0.0	0.8571428571428571	0.0
cohort_prompt	asthma	7	2.0	35	2	27	6	0	0.05714285714285714	0.05714285714285714	0.7714285714285715	0.07407407407407407
cohort_prompt	asthma	7	3.0	35	5	25	5	0	0.14285714285714285	0.14285714285714285	0.7142857142857143	0.2
cohort_prompt	asthma	7	4.0	35	3	26	6	0	0.08571428571428572	0.08571428571428572	0.7428571428571429	0.11538461538461539
cohort_prompt	asthma	7	5.0	35	2	30	3	0	0.05714285714285714	0.05714285714285714	0.8571428571428571	0.06666666666666667
cohort_prompt	asthma	8	0.0	35	30	5	0	0	0.8571428571428571	0.8571428571428571	0.14285714285714285	6.0
cohort_prompt	asthma	8	1.0	35	31	4	0	0	0.8857142857142857	0.8857142857142857	0.11428571428571428	7.75
cohort_prompt	asthma	8	2.0	35	34	1	0	0	0.9714285714285714	0.9714285714285714	0.02857142857142857	34.0
cohort_prompt	asthma	8	3.0	35	28	7	0	0	0.8	0.8	0.2	4.0
cohort_prompt	asthma	8	4.0	35	31	4	0	0	0.8857142857142857	0.8857142857142857	0.11428571428571428	7.75
cohort_prompt	asthma	8	5.0	35	26	9	0	0	0.7428571428571429	0.7428571428571429	0.2571428571428571	2.888888888888889
cohort_prompt	asthma	9	0.0	35	15	20	0	0	0.42857142857142855	0.42857142857142855	0.5714285714285714	0.75
cohort_prompt	asthma	9	1.0	35	19	16	0	0	0.5428571428571428	0.5428571428571428	0.45714285714285713	1.1875
cohort_prompt	asthma	9	2.0	35	25	10	0	0	0.7142857142857143	0.7142857142857143	0.2857142857142857	2.5
cohort_prompt	asthma	9	3.0	35	20	15	0	0	0.5714285714285714	0.5714285714285714	0.42857142857142855	1.3333333333333333
cohort_prompt	asthma	9	4.0	35	17	18	0	0	0.4857142857142857	0.4857142857142857	0.5142857142857142	0.9444444444444444
cohort_prompt	asthma	9	5.0	35	23	12	0	0	0.6571428571428571	0.6571428571428571	0.34285714285714286	1.9166666666666667
cohort_prompt	asthma	10	0.0	35	35	0	0	0	1.0	1.0	0.0	inf
cohort_prompt	asthma	10	1.0	35	33	2	0	0	0.9428571428571428	0.9428571428571428	0.05714285714285714	16.5
cohort_prompt	asthma	10	2.0	35	33	2	0	0	0.9428571428571428	0.9428571428571428	0.05714285714285714	16.5
cohort_prompt	asthma	10	3.0	35	32	3	0	0	0.9142857142857143	0.9142857142857143	0.08571428571428572	10.666666666666666
cohort_prompt	asthma	10	4.0	35	32	3	0	0	0.9142857142857143	0.9142857142857143	0.08571428571428572	10.666666666666666
cohort_prompt	asthma	10	5.0	35	32	3	0	0	0.9142857142857143	0.9142857142857143	0.08571428571428572	10.666666666666666
cohort_prompt	asthma	11	0.0	35	32	3	0	0	0.9142857142857143	0.9142857142857143	0.08571428571428572	10.666666666666666
cohort_prompt	asthma	11	1.0	35	25	9	1	0	0.7142857142857143	0.7142857142857143	0.2571428571428571	2.7777777777777777
cohort_prompt	asthma	11	2.0	35	27	8	0	0	0.7714285714285715	0.7714285714285715	0.22857142857142856	3.375
cohort_prompt	asthma	11	3.0	35	26	9	0	0	0.7428571428571429	0.7428571428571429	0.2571428571428571	2.888888888888889
cohort_prompt	asthma	11	4.0	35	28	7	0	0	0.8	0.8	0.2	4.0
cohort_prompt	asthma	11	5.0	35	25	8	2	0	0.7142857142857143	0.7142857142857143	0.22857142857142856	3.125
cohort_prompt	asthma	12	0.0	35	5	11	19	0	0.14285714285714285	0.14285714285714285	0.3142857142857143	0.45454545454545453
cohort_prompt	asthma	12	1.0	35	3	12	20	0	0.08571428571428572	0.08571428571428572	0.34285714285714286	0.25
cohort_prompt	asthma	12	2.0	35	5	15	15	0	0.14285714285714285	0.14285714285714285	0.42857142857142855	0.3333333333333333
cohort_prompt	asthma	12	3.0	35	2	21	12	0	0.05714285714285714	0.05714285714285714	0.6	0.09523809523809523
cohort_prompt	asthma	12	4.0	35	5	16	14	0	0.14285714285714285	0.14285714285714285	0.45714285714285713	0.3125
cohort_prompt	asthma	12	5.0	35	9	10	16	0	0.2571428571428571	0.2571428571428571	0.2857142857142857	0.9
cohort_prompt	asthma	13	0.0	35	31	4	0	0	0.8857142857142857	0.8857142857142857	0.11428571428571428	7.75
cohort_prompt	asthma	13	1.0	35	30	5	0	0	0.8571428571428571	0.8571428571428571	0.14285714285714285	6.0
cohort_prompt	asthma	13	2.0	35	25	10	0	0	0.7142857142857143	0.7142857142857143	0.2857142857142857	2.5
cohort_prompt	asthma	13	3.0	35	31	4	0	0	0.8857142857142857	0.8857142857142857	0.11428571428571428	7.75
cohort_prompt	asthma	13	4.0	35	22	13	0	0	0.6285714285714286	0.6285714285714286	0.37142857142857144	1.6923076923076923
cohort_prompt	asthma	13	5.0	35	30	5	0	0	0.8571428571428571	0.8571428571428571	0.14285714285714285	6.0
cohort_prompt	asthma	14	0.0	35	29	6	0	0	0.8285714285714286	0.8285714285714286	0.17142857142857143	4.833333333333333
cohort_prompt	asthma	14	1.0	35	24	11	0	0	0.6857142857142857	0.6857142857142857	0.3142857142857143	2.1818181818181817
cohort_prompt	asthma	14	2.0	35	29	5	1	0	0.8285714285714286	0.8285714285714286	0.14285714285714285	5.8
cohort_prompt	asthma	14	3.0	35	25	5	5	0	0.7142857142857143	0.7142857142857143	0.14285714285714285	5.0
cohort_prompt	asthma	14	4.0	35	30	4	1	0	0.8571428571428571	0.8571428571428571	0.11428571428571428	7.5
cohort_prompt	asthma	14	5.0	35	28	4	3	0	0.8	0.8	0.11428571428571428	7.0
cohort_prompt	asthma	15	0.0	35	9	26	0	0	0.2571428571428571	0.2571428571428571	0.7428571428571429	0.34615384615384615
cohort_prompt	asthma	15	1.0	35	9	26	0	0	0.2571428571428571	0.2571428571428571	0.7428571428571429	0.34615384615384615
cohort_prompt	asthma	15	2.0	35	12	23	0	0	0.34285714285714286	0.34285714285714286	0.6571428571428571	0.5217391304347826
cohort_prompt	asthma	15	3.0	35	11	24	0	0	0.3142857142857143	0.3142857142857143	0.6857142857142857	0.4583333333333333
cohort_prompt	asthma	15	4.0	35	23	12	0	0	0.6571428571428571	0.6571428571428571	0.34285714285714286	1.9166666666666667
cohort_prompt	asthma	15	5.0	35	26	9	0	0	0.7428571428571429	0.7428571428571429	0.2571428571428571	2.888888888888889
cohort_prompt	asthma	16	0.0	35	4	5	26	0	0.11428571428571428	0.11428571428571428	0.14285714285714285	0.8
cohort_prompt	asthma	16	1.0	35	6	3	26	0	0.17142857142857143	0.17142857142857143	0.08571428571428572	2.0
cohort_prompt	asthma	16	2.0	35	4	4	27	0	0.11428571428571428	0.11428571428571428	0.11428571428571428	1.0
cohort_prompt	asthma	16	3.0	35	6	4	25	0	0.17142857142857143	0.17142857142857143	0.11428571428571428	1.5
cohort_prompt	asthma	16	4.0	35	5	2	28	0	0.14285714285714285	0.14285714285714285	0.05714285714285714	2.5
cohort_prompt	asthma	16	5.0	35	9	4	22	0	0.2571428571428571	0.2571428571428571	0.11428571428571428	2.25
cohort_prompt	asthma	17	0.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	asthma	17	1.0	35	2	31	2	0	0.05714285714285714	0.05714285714285714	0.8857142857142857	0.06451612903225806
cohort_prompt	asthma	17	2.0	35	0	34	1	0	0.0	0.0	0.9714285714285714	0.0
cohort_prompt	asthma	17	3.0	35	3	32	0	0	0.08571428571428572	0.08571428571428572	0.9142857142857143	0.09375
cohort_prompt	asthma	17	4.0	35	1	33	1	0	0.02857142857142857	0.02857142857142857	0.9428571428571428	0.030303030303030304
cohort_prompt	asthma	17	5.0	35	0	33	2	0	0.0	0.0	0.9428571428571428	0.0
cohort_prompt	asthma	18	0.0	35	2	17	16	0	0.05714285714285714	0.05714285714285714	0.4857142857142857	0.11764705882352941
cohort_prompt	asthma	18	1.0	35	1	26	8	0	0.02857142857142857	0.02857142857142857	0.7428571428571429	0.038461538461538464
cohort_prompt	asthma	18	2.0	35	2	24	9	0	0.05714285714285714	0.05714285714285714	0.6857142857142857	0.08333333333333333
cohort_prompt	asthma	18	3.0	35	1	22	12	0	0.02857142857142857	0.02857142857142857	0.6285714285714286	0.045454545454545456
cohort_prompt	asthma	18	4.0	35	2	12	21	0	0.05714285714285714	0.05714285714285714	0.34285714285714286	0.16666666666666666
cohort_prompt	asthma	18	5.0	35	0	21	14	0	0.0	0.0	0.6	0.0
cohort_prompt	asthma	19	0.0	35	11	24	0	0	0.3142857142857143	0.3142857142857143	0.6857142857142857	0.4583333333333333
cohort_prompt	asthma	19	1.0	35	3	32	0	0	0.08571428571428572	0.08571428571428572	0.9142857142857143	0.09375
cohort_prompt	asthma	19	2.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	asthma	19	3.0	35	3	32	0	0	0.08571428571428572	0.08571428571428572	0.9142857142857143	0.09375
cohort_prompt	asthma	19	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	asthma	19	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	asthma	20	0.0	35	10	25	0	0	0.2857142857142857	0.2857142857142857	0.7142857142857143	0.4
cohort_prompt	asthma	20	1.0	35	16	19	0	0	0.45714285714285713	0.45714285714285713	0.5428571428571428	0.8421052631578947
cohort_prompt	asthma	20	2.0	35	12	23	0	0	0.34285714285714286	0.34285714285714286	0.6571428571428571	0.5217391304347826
cohort_prompt	asthma	20	3.0	35	20	15	0	0	0.5714285714285714	0.5714285714285714	0.42857142857142855	1.3333333333333333
cohort_prompt	asthma	20	4.0	35	17	18	0	0	0.4857142857142857	0.4857142857142857	0.5142857142857142	0.9444444444444444
cohort_prompt	asthma	20	5.0	35	19	16	0	0	0.5428571428571428	0.5428571428571428	0.45714285714285713	1.1875
cohort_prompt	asthma	21	0.0	35	29	6	0	0	0.8285714285714286	0.8285714285714286	0.17142857142857143	4.833333333333333
cohort_prompt	asthma	21	1.0	35	31	4	0	0	0.8857142857142857	0.8857142857142857	0.11428571428571428	7.75
cohort_prompt	asthma	21	2.0	35	32	3	0	0	0.9142857142857143	0.9142857142857143	0.08571428571428572	10.666666666666666
cohort_prompt	asthma	21	3.0	35	33	2	0	0	0.9428571428571428	0.9428571428571428	0.05714285714285714	16.5
cohort_prompt	asthma	21	4.0	35	34	1	0	0	0.9714285714285714	0.9714285714285714	0.02857142857142857	34.0
cohort_prompt	asthma	21	5.0	35	34	1	0	0	0.9714285714285714	0.9714285714285714	0.02857142857142857	34.0
cohort_prompt	asthma	22	0.0	35	28	5	2	0	0.8	0.8	0.14285714285714285	5.6
cohort_prompt	asthma	22	1.0	35	27	7	1	0	0.7714285714285715	0.7714285714285715	0.2	3.857142857142857
cohort_prompt	asthma	22	2.0	35	26	8	1	0	0.7428571428571429	0.7428571428571429	0.22857142857142856	3.25
cohort_prompt	asthma	22	3.0	35	27	8	0	0	0.7714285714285715	0.7714285714285715	0.22857142857142856	3.375
cohort_prompt	asthma	22	4.0	35	18	17	0	0	0.5142857142857142	0.5142857142857142	0.4857142857142857	1.0588235294117647
cohort_prompt	asthma	22	5.0	35	29	6	0	0	0.8285714285714286	0.8285714285714286	0.17142857142857143	4.833333333333333
cohort_prompt	asthma	23	0.0	35	31	4	0	0	0.8857142857142857	0.8857142857142857	0.11428571428571428	7.75
cohort_prompt	asthma	23	1.0	35	32	3	0	0	0.9142857142857143	0.9142857142857143	0.08571428571428572	10.666666666666666
cohort_prompt	asthma	23	2.0	35	32	3	0	0	0.9142857142857143	0.9142857142857143	0.08571428571428572	10.666666666666666
cohort_prompt	asthma	23	3.0	35	27	7	1	0	0.7714285714285715	0.7714285714285715	0.2	3.857142857142857
cohort_prompt	asthma	23	4.0	35	28	7	0	0	0.8	0.8	0.2	4.0
cohort_prompt	asthma	23	5.0	35	31	4	0	0	0.8857142857142857	0.8857142857142857	0.11428571428571428	7.75
cohort_prompt	asthma	24	0.0	35	15	19	1	0	0.42857142857142855	0.42857142857142855	0.5428571428571428	0.7894736842105263
cohort_prompt	asthma	24	1.0	35	9	25	1	0	0.2571428571428571	0.2571428571428571	0.7142857142857143	0.36
cohort_prompt	asthma	24	2.0	35	5	25	5	0	0.14285714285714285	0.14285714285714285	0.7142857142857143	0.2
cohort_prompt	asthma	24	3.0	35	6	26	3	0	0.17142857142857143	0.17142857142857143	0.7428571428571429	0.23076923076923078
cohort_prompt	asthma	24	4.0	35	6	28	1	0	0.17142857142857143	0.17142857142857143	0.8	0.21428571428571427
cohort_prompt	asthma	24	5.0	35	7	27	1	0	0.2	0.2	0.7714285714285715	0.25925925925925924
cohort_prompt	asthma	25	0.0	35	8	27	0	0	0.22857142857142856	0.22857142857142856	0.7714285714285715	0.2962962962962963
cohort_prompt	asthma	25	1.0	35	3	32	0	0	0.08571428571428572	0.08571428571428572	0.9142857142857143	0.09375
cohort_prompt	asthma	25	2.0	35	3	32	0	0	0.08571428571428572	0.08571428571428572	0.9142857142857143	0.09375
cohort_prompt	asthma	25	3.0	35	8	27	0	0	0.22857142857142856	0.22857142857142856	0.7714285714285715	0.2962962962962963
cohort_prompt	asthma	25	4.0	35	6	29	0	0	0.17142857142857143	0.17142857142857143	0.8285714285714286	0.20689655172413793
cohort_prompt	asthma	25	5.0	35	4	30	1	0	0.11428571428571428	0.11428571428571428	0.8571428571428571	0.13333333333333333
cohort_prompt	asthma	26	0.0	35	2	29	4	0	0.05714285714285714	0.05714285714285714	0.8285714285714286	0.06896551724137931
cohort_prompt	asthma	26	1.0	35	1	29	5	0	0.02857142857142857	0.02857142857142857	0.8285714285714286	0.034482758620689655
cohort_prompt	asthma	26	2.0	35	2	21	12	0	0.05714285714285714	0.05714285714285714	0.6	0.09523809523809523
cohort_prompt	asthma	26	3.0	35	5	21	9	0	0.14285714285714285	0.14285714285714285	0.6	0.23809523809523808
cohort_prompt	asthma	26	4.0	35	1	21	13	0	0.02857142857142857	0.02857142857142857	0.6	0.047619047619047616
cohort_prompt	asthma	26	5.0	35	4	22	9	0	0.11428571428571428	0.11428571428571428	0.6285714285714286	0.18181818181818182
cohort_prompt	asthma	27	0.0	35	12	19	4	0	0.34285714285714286	0.34285714285714286	0.5428571428571428	0.631578947368421
cohort_prompt	asthma	27	1.0	35	18	12	5	0	0.5142857142857142	0.5142857142857142	0.34285714285714286	1.5
cohort_prompt	asthma	27	2.0	35	11	16	8	0	0.3142857142857143	0.3142857142857143	0.45714285714285713	0.6875
cohort_prompt	asthma	27	3.0	35	19	10	6	0	0.5428571428571428	0.5428571428571428	0.2857142857142857	1.9
cohort_prompt	asthma	27	4.0	35	22	11	2	0	0.6285714285714286	0.6285714285714286	0.3142857142857143	2.0
cohort_prompt	asthma	27	5.0	35	22	10	3	0	0.6285714285714286	0.6285714285714286	0.2857142857142857	2.2
cohort_prompt	asthma	28	0.0	35	13	17	5	0	0.37142857142857144	0.37142857142857144	0.4857142857142857	0.7647058823529411
cohort_prompt	asthma	28	1.0	35	27	6	2	0	0.7714285714285715	0.7714285714285715	0.17142857142857143	4.5
cohort_prompt	asthma	28	2.0	35	32	0	3	0	0.9142857142857143	0.9142857142857143	0.0	inf
cohort_prompt	asthma	28	3.0	35	31	3	1	0	0.8857142857142857	0.8857142857142857	0.08571428571428572	10.333333333333334
cohort_prompt	asthma	28	4.0	35	35	0	0	0	1.0	1.0	0.0	inf
cohort_prompt	asthma	28	5.0	35	33	0	2	0	0.9428571428571428	0.9428571428571428	0.0	inf
cohort_prompt	asthma	29	0.0	35	11	24	0	0	0.3142857142857143	0.3142857142857143	0.6857142857142857	0.4583333333333333
cohort_prompt	asthma	29	1.0	35	11	24	0	0	0.3142857142857143	0.3142857142857143	0.6857142857142857	0.4583333333333333
cohort_prompt	asthma	29	2.0	35	6	28	1	0	0.17142857142857143	0.17142857142857143	0.8	0.21428571428571427
cohort_prompt	asthma	29	3.0	35	2	32	1	0	0.05714285714285714	0.05714285714285714	0.9142857142857143	0.0625
cohort_prompt	asthma	29	4.0	35	6	29	0	0	0.17142857142857143	0.17142857142857143	0.8285714285714286	0.20689655172413793
cohort_prompt	asthma	29	5.0	35	6	29	0	0	0.17142857142857143	0.17142857142857143	0.8285714285714286	0.20689655172413793
cohort_prompt	asthma	30	0.0	35	24	11	0	0	0.6857142857142857	0.6857142857142857	0.3142857142857143	2.1818181818181817
cohort_prompt	asthma	30	1.0	35	18	16	1	0	0.5142857142857142	0.5142857142857142	0.45714285714285713	1.125
cohort_prompt	asthma	30	2.0	35	19	16	0	0	0.5428571428571428	0.5428571428571428	0.45714285714285713	1.1875
cohort_prompt	asthma	30	3.0	35	24	11	0	0	0.6857142857142857	0.6857142857142857	0.3142857142857143	2.1818181818181817
cohort_prompt	asthma	30	4.0	35	13	22	0	0	0.37142857142857144	0.37142857142857144	0.6285714285714286	0.5909090909090909
cohort_prompt	asthma	30	5.0	35	24	11	0	0	0.6857142857142857	0.6857142857142857	0.3142857142857143	2.1818181818181817
cohort_prompt	asthma	31	0.0	35	27	8	0	0	0.7714285714285715	0.7714285714285715	0.22857142857142856	3.375
cohort_prompt	asthma	31	1.0	35	27	8	0	0	0.7714285714285715	0.7714285714285715	0.22857142857142856	3.375
cohort_prompt	asthma	31	2.0	35	28	7	0	0	0.8	0.8	0.2	4.0
cohort_prompt	asthma	31	3.0	35	24	11	0	0	0.6857142857142857	0.6857142857142857	0.3142857142857143	2.1818181818181817
cohort_prompt	asthma	31	4.0	35	17	18	0	0	0.4857142857142857	0.4857142857142857	0.5142857142857142	0.9444444444444444
cohort_prompt	asthma	31	5.0	35	11	23	1	0	0.3142857142857143	0.3142857142857143	0.6571428571428571	0.4782608695652174
cohort_prompt	depression	0	0.0	35	21	14	0	0	0.6	0.6	0.4	1.5
cohort_prompt	depression	0	1.0	35	26	9	0	0	0.7428571428571429	0.7428571428571429	0.2571428571428571	2.888888888888889
cohort_prompt	depression	0	2.0	35	21	14	0	0	0.6	0.6	0.4	1.5
cohort_prompt	depression	0	3.0	35	27	8	0	0	0.7714285714285715	0.7714285714285715	0.22857142857142856	3.375
cohort_prompt	depression	0	4.0	35	22	13	0	0	0.6285714285714286	0.6285714285714286	0.37142857142857144	1.6923076923076923
cohort_prompt	depression	0	5.0	35	30	5	0	0	0.8571428571428571	0.8571428571428571	0.14285714285714285	6.0
cohort_prompt	depression	1	0.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	1	1.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	1	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	1	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	1	4.0	35	2	33	0	0	0.05714285714285714	0.05714285714285714	0.9428571428571428	0.06060606060606061
cohort_prompt	depression	1	5.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	2	0.0	35	2	33	0	0	0.05714285714285714	0.05714285714285714	0.9428571428571428	0.06060606060606061
cohort_prompt	depression	2	1.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	2	2.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	2	3.0	35	2	33	0	0	0.05714285714285714	0.05714285714285714	0.9428571428571428	0.06060606060606061
cohort_prompt	depression	2	4.0	35	2	33	0	0	0.05714285714285714	0.05714285714285714	0.9428571428571428	0.06060606060606061
cohort_prompt	depression	2	5.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	3	0.0	35	27	8	0	0	0.7714285714285715	0.7714285714285715	0.22857142857142856	3.375
cohort_prompt	depression	3	1.0	35	22	13	0	0	0.6285714285714286	0.6285714285714286	0.37142857142857144	1.6923076923076923
cohort_prompt	depression	3	2.0	35	25	10	0	0	0.7142857142857143	0.7142857142857143	0.2857142857142857	2.5
cohort_prompt	depression	3	3.0	35	19	16	0	0	0.5428571428571428	0.5428571428571428	0.45714285714285713	1.1875
cohort_prompt	depression	3	4.0	35	19	16	0	0	0.5428571428571428	0.5428571428571428	0.45714285714285713	1.1875
cohort_prompt	depression	3	5.0	35	13	22	0	0	0.37142857142857144	0.37142857142857144	0.6285714285714286	0.5909090909090909
cohort_prompt	depression	4	0.0	35	7	23	5	0	0.2	0.2	0.6571428571428571	0.30434782608695654
cohort_prompt	depression	4	1.0	35	5	24	6	0	0.14285714285714285	0.14285714285714285	0.6857142857142857	0.20833333333333334
cohort_prompt	depression	4	2.0	35	9	21	5	0	0.2571428571428571	0.2571428571428571	0.6	0.42857142857142855
cohort_prompt	depression	4	3.0	35	10	16	9	0	0.2857142857142857	0.2857142857142857	0.45714285714285713	0.625
cohort_prompt	depression	4	4.0	35	7	14	14	0	0.2	0.2	0.4	0.5
cohort_prompt	depression	4	5.0	35	6	22	7	0	0.17142857142857143	0.17142857142857143	0.6285714285714286	0.2727272727272727
cohort_prompt	depression	5	0.0	35	24	10	1	0	0.6857142857142857	0.6857142857142857	0.2857142857142857	2.4
cohort_prompt	depression	5	1.0	35	24	10	1	0	0.6857142857142857	0.6857142857142857	0.2857142857142857	2.4
cohort_prompt	depression	5	2.0	35	27	8	0	0	0.7714285714285715	0.7714285714285715	0.22857142857142856	3.375
cohort_prompt	depression	5	3.0	35	23	11	1	0	0.6571428571428571	0.6571428571428571	0.3142857142857143	2.090909090909091
cohort_prompt	depression	5	4.0	35	23	12	0	0	0.6571428571428571	0.6571428571428571	0.34285714285714286	1.9166666666666667
cohort_prompt	depression	5	5.0	35	30	5	0	0	0.8571428571428571	0.8571428571428571	0.14285714285714285	6.0
cohort_prompt	depression	6	0.0	35	25	10	0	0	0.7142857142857143	0.7142857142857143	0.2857142857142857	2.5
cohort_prompt	depression	6	1.0	35	20	13	2	0	0.5714285714285714	0.5714285714285714	0.37142857142857144	1.5384615384615385
cohort_prompt	depression	6	2.0	35	20	14	1	0	0.5714285714285714	0.5714285714285714	0.4	1.4285714285714286
cohort_prompt	depression	6	3.0	35	23	12	0	0	0.6571428571428571	0.6571428571428571	0.34285714285714286	1.9166666666666667
cohort_prompt	depression	6	4.0	35	25	9	1	0	0.7142857142857143	0.7142857142857143	0.2571428571428571	2.7777777777777777
cohort_prompt	depression	6	5.0	35	22	12	1	0	0.6285714285714286	0.6285714285714286	0.34285714285714286	1.8333333333333333
cohort_prompt	depression	7	0.0	35	1	33	1	0	0.02857142857142857	0.02857142857142857	0.9428571428571428	0.030303030303030304
cohort_prompt	depression	7	1.0	35	0	31	4	0	0.0	0.0	0.8857142857142857	0.0
cohort_prompt	depression	7	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	7	3.0	35	0	34	1	0	0.0	0.0	0.9714285714285714	0.0
cohort_prompt	depression	7	4.0	35	0	32	3	0	0.0	0.0	0.9142857142857143	0.0
cohort_prompt	depression	7	5.0	35	0	31	4	0	0.0	0.0	0.8857142857142857	0.0
cohort_prompt	depression	8	0.0	35	21	14	0	0	0.6	0.6	0.4	1.5
cohort_prompt	depression	8	1.0	35	16	19	0	0	0.45714285714285713	0.45714285714285713	0.5428571428571428	0.8421052631578947
cohort_prompt	depression	8	2.0	35	24	11	0	0	0.6857142857142857	0.6857142857142857	0.3142857142857143	2.1818181818181817
cohort_prompt	depression	8	3.0	35	15	20	0	0	0.42857142857142855	0.42857142857142855	0.5714285714285714	0.75
cohort_prompt	depression	8	4.0	35	22	13	0	0	0.6285714285714286	0.6285714285714286	0.37142857142857144	1.6923076923076923
cohort_prompt	depression	8	5.0	35	23	12	0	0	0.6571428571428571	0.6571428571428571	0.34285714285714286	1.9166666666666667
cohort_prompt	depression	9	0.0	35	21	14	0	0	0.6	0.6	0.4	1.5
cohort_prompt	depression	9	1.0	35	22	13	0	0	0.6285714285714286	0.6285714285714286	0.37142857142857144	1.6923076923076923
cohort_prompt	depression	9	2.0	35	15	20	0	0	0.42857142857142855	0.42857142857142855	0.5714285714285714	0.75
cohort_prompt	depression	9	3.0	35	11	24	0	0	0.3142857142857143	0.3142857142857143	0.6857142857142857	0.4583333333333333
cohort_prompt	depression	9	4.0	35	8	27	0	0	0.22857142857142856	0.22857142857142856	0.7714285714285715	0.2962962962962963
cohort_prompt	depression	9	5.0	35	8	27	0	0	0.22857142857142856	0.22857142857142856	0.7714285714285715	0.2962962962962963
cohort_prompt	depression	10	0.0	35	21	14	0	0	0.6	0.6	0.4	1.5
cohort_prompt	depression	10	1.0	35	23	12	0	0	0.6571428571428571	0.6571428571428571	0.34285714285714286	1.9166666666666667
cohort_prompt	depression	10	2.0	35	22	13	0	0	0.6285714285714286	0.6285714285714286	0.37142857142857144	1.6923076923076923
cohort_prompt	depression	10	3.0	35	23	12	0	0	0.6571428571428571	0.6571428571428571	0.34285714285714286	1.9166666666666667
cohort_prompt	depression	10	4.0	35	23	12	0	0	0.6571428571428571	0.6571428571428571	0.34285714285714286	1.9166666666666667
cohort_prompt	depression	10	5.0	35	28	7	0	0	0.8	0.8	0.2	4.0
cohort_prompt	depression	11	0.0	35	24	11	0	0	0.6857142857142857	0.6857142857142857	0.3142857142857143	2.1818181818181817
cohort_prompt	depression	11	1.0	35	19	16	0	0	0.5428571428571428	0.5428571428571428	0.45714285714285713	1.1875
cohort_prompt	depression	11	2.0	35	22	12	1	0	0.6285714285714286	0.6285714285714286	0.34285714285714286	1.8333333333333333
cohort_prompt	depression	11	3.0	35	19	16	0	0	0.5428571428571428	0.5428571428571428	0.45714285714285713	1.1875
cohort_prompt	depression	11	4.0	35	21	14	0	0	0.6	0.6	0.4	1.5
cohort_prompt	depression	11	5.0	35	20	15	0	0	0.5714285714285714	0.5714285714285714	0.42857142857142855	1.3333333333333333
cohort_prompt	depression	12	0.0	35	0	33	2	0	0.0	0.0	0.9428571428571428	0.0
cohort_prompt	depression	12	1.0	35	0	34	1	0	0.0	0.0	0.9714285714285714	0.0
cohort_prompt	depression	12	2.0	35	0	34	1	0	0.0	0.0	0.9714285714285714	0.0
cohort_prompt	depression	12	3.0	35	0	30	5	0	0.0	0.0	0.8571428571428571	0.0
