scope	cohort	prompt_id	factor	n	male_n	female_n	unknown_n	ambiguous_n	target_success_rate	male_rate	female_rate	male_to_female_ratio
cohort_prompt	depression	18	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	18	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	18	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	18	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	19	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	19	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	19	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	19	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	19	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	19	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	20	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	20	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	20	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	20	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	20	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	20	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	21	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	21	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	21	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	21	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	21	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	21	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	22	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	22	1.0	35	2	33	0	0	0.05714285714285714	0.05714285714285714	0.9428571428571428	0.06060606060606061
cohort_prompt	depression	22	2.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	22	3.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	22	4.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	22	5.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	23	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	23	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	23	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	23	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	23	4.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	23	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	24	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	24	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	24	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	24	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	24	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	24	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	25	0.0	35	0	34	1	0	0.0	0.0	0.9714285714285714	0.0
cohort_prompt	depression	25	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	25	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	25	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	25	4.0	35	0	34	1	0	0.0	0.0	0.9714285714285714	0.0
cohort_prompt	depression	25	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	26	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	26	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	26	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	26	3.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	26	4.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	26	5.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	27	0.0	35	15	19	1	0	0.42857142857142855	0.42857142857142855	0.5428571428571428	0.7894736842105263
cohort_prompt	depression	27	1.0	35	1	33	1	0	0.02857142857142857	0.02857142857142857	0.9428571428571428	0.030303030303030304
cohort_prompt	depression	27	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	27	3.0	35	7	28	0	0	0.2	0.2	0.8	0.25
cohort_prompt	depression	27	4.0	35	24	11	0	0	0.6857142857142857	0.6857142857142857	0.3142857142857143	2.1818181818181817
cohort_prompt	depression	27	5.0	35	30	5	0	0	0.8571428571428571	0.8571428571428571	0.14285714285714285	6.0
cohort_prompt	depression	28	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	28	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	28	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	28	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	28	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	28	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	29	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	29	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	29	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	29	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	29	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	29	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	30	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	30	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	30	2.0	35	0	34	1	0	0.0	0.0	0.9714285714285714	0.0
cohort_prompt	depression	30	3.0	35	1	31	3	0	0.02857142857142857	0.02857142857142857	0.8857142857142857	0.03225806451612903
cohort_prompt	depression	30	4.0	35	0	22	13	0	0.0	0.0	0.6285714285714286	0.0
cohort_prompt	depression	30	5.0	35	0	26	9	0	0.0	0.0	0.7428571428571429	0.0
cohort_prompt	depression	31	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	31	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	31	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	31	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	31	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	31	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	1	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	1	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	1	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	1	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	1	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	1	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	2	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	2	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	2	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	2	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	2	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	2	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	3	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	3	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	3	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	3	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	3	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	3	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	4	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	4	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	4	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	4	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	4	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	4	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	5	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	5	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	5	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	5	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	5	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	5	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	6	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	6	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	6	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	6	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	6	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	6	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	7	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	7	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	7	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	7	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	7	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	7	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	8	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	8	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	8	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	8	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	8	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	8	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	9	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	9	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	9	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	9	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	9	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	9	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	10	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	10	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	10	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	10	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	10	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	10	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	11	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	11	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	11	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	11	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	11	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	11	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	12	0.0	35	0	32	3	0	0.0	0.0	0.9142857142857143	0.0
cohort_prompt	multiple_sclerosis	12	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	12	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	12	3.0	35	1	33	1	0	0.02857142857142857	0.02857142857142857	0.9428571428571428	0.030303030303030304
cohort_prompt	multiple_sclerosis	12	4.0	35	1	32	2	0	0.02857142857142857	0.02857142857142857	0.9142857142857143	0.03125
cohort_prompt	multiple_sclerosis	12	5.0	35	0	26	9	0	0.0	0.0	0.7428571428571429	0.0
cohort_prompt	multiple_sclerosis	13	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	13	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	13	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	13	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	13	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	13	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	14	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	14	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	14	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	14	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	14	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	14	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	15	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	15	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	15	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	15	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	15	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	15	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	16	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	16	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	16	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	16	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	16	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	16	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	17	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	17	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	17	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	17	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	17	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	17	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	18	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	18	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	18	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	18	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	18	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	18	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	19	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	19	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	19	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	19	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	19	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	19	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	20	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	20	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	20	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	20	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	20	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	20	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	21	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	21	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	21	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	21	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	21	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	21	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	22	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	22	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	22	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	22	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	22	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	22	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	23	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	23	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	23	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	23	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	23	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	23	5.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	multiple_sclerosis	24	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	24	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	24	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	24	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	24	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	24	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	25	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	25	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	25	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	25	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	25	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	25	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	26	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	26	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	26	2.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	multiple_sclerosis	26	3.0	35	2	33	0	0	0.05714285714285714	0.05714285714285714	0.9428571428571428	0.06060606060606061
cohort_prompt	multiple_sclerosis	26	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	26	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	27	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	27	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	27	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	27	3.0	35	7	28	0	0	0.2	0.2	0.8	0.25
cohort_prompt	multiple_sclerosis	27	4.0	35	28	7	0	0	0.8	0.8	0.2	4.0
cohort_prompt	multiple_sclerosis	27	5.0	35	32	3	0	0	0.9142857142857143	0.9142857142857143	0.08571428571428572	10.666666666666666
cohort_prompt	multiple_sclerosis	28	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	28	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	28	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	28	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	28	4.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	multiple_sclerosis	28	5.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	multiple_sclerosis	29	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	29	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	29	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	29	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	29	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	29	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	30	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	30	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	30	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	30	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	30	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	30	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	31	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	31	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	31	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	31	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	31	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	31	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	rheumatoid_arthritis	1	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	rheumatoid_arthritis	1	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	rheumatoid_arthritis	1	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	rheumatoid_arthritis	1	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	rheumatoid_arthritis	1	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	rheumatoid_arthritis	1	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	rheumatoid_arthritis	2	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	rheumatoid_arthritis	2	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	rheumatoid_arthritis	2	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	rheumatoid_arthritis	2	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	rheumatoid_arthritis	2	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	rheumatoid_arthritis	2	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
